agents,solveMILP,solveConicGibbsGreedyDynamic,solveGreedy
"[(0, 75, 0.75), (1, 25, 0.75), (2, 75, 0.75), (3, 75, 0.25), (4, 25, 0.75), (5, 25, 0.25), (6, 75, 0.75), (7, 25, 0.75), (8, 50, 0.25), (9, 50, 0.5), (10, 50, 0.25), (11, 50, 0.75), (12, 50, 0.25), (13, 25, 0.75), (14, 75, 0.75), (15, 25, 0.25), (16, 25, 0.25), (17, 25, 0.5), (18, 25, 0.25), (19, 25, 0.75), (20, 75, 0.5), (21, 50, 0.75), (22, 75, 0.25), (23, 50, 0.75), (24, 50, 0.75), (25, 75, 0.5), (26, 75, 0.75), (27, 50, 0.75), (28, 75, 0.5), (29, 75, 0.5), (30, 50, 0.75), (31, 50, 0.25), (32, 50, 0.5), (33, 25, 0.25), (34, 50, 0.5), (35, 75, 0.75), (36, 75, 0.25), (37, 50, 0.5), (38, 25, 0.5), (39, 50, 0.25), (40, 25, 0.25), (41, 25, 0.5), (42, 50, 0.75), (43, 25, 0.25), (44, 50, 0.5), (45, 75, 0.25), (46, 75, 0.75), (47, 25, 0.5), (48, 75, 0.5), (49, 50, 0.25)]",606.3567795926285,148.03021606071812,523.0468668563204
"[(0, 25, 0.25), (1, 25, 0.25), (2, 75, 0.5), (3, 25, 0.75), (4, 50, 0.25), (5, 50, 0.5), (6, 25, 0.25), (7, 75, 0.75), (8, 75, 0.25), (9, 25, 0.25), (10, 75, 0.25), (11, 75, 0.75), (12, 50, 0.75), (13, 75, 0.75), (14, 25, 0.25), (15, 75, 0.25), (16, 25, 0.5), (17, 75, 0.5), (18, 50, 0.75), (19, 25, 0.5), (20, 75, 0.25), (21, 75, 0.5), (22, 75, 0.5), (23, 75, 0.75), (24, 25, 0.5), (25, 25, 0.5), (26, 50, 0.5), (27, 50, 0.5), (28, 25, 0.5), (29, 75, 0.25), (30, 25, 0.75), (31, 50, 0.25), (32, 25, 0.5), (33, 25, 0.5), (34, 25, 0.25), (35, 25, 0.5), (36, 25, 0.75), (37, 50, 0.5), (38, 75, 0.5), (39, 25, 0.75), (40, 25, 0.25), (41, 50, 0.5), (42, 50, 0.25), (43, 25, 0.5), (44, 25, 0.5), (45, 25, 0.75), (46, 75, 0.5), (47, 50, 0.25), (48, 50, 0.25), (49, 75, 0.25)]",483.8075977457381,122.88505110709949,416.7968753920016
"[(0, 50, 0.5), (1, 25, 0.5), (2, 25, 0.75), (3, 50, 0.75), (4, 25, 0.5), (5, 25, 0.25), (6, 75, 0.25), (7, 50, 0.25), (8, 75, 0.75), (9, 25, 0.75), (10, 75, 0.75), (11, 75, 0.75), (12, 50, 0.5), (13, 50, 0.5), (14, 50, 0.5), (15, 75, 0.5), (16, 50, 0.5), (17, 25, 0.75), (18, 50, 0.5), (19, 25, 0.25), (20, 25, 0.5), (21, 50, 0.25), (22, 25, 0.75), (23, 25, 0.75), (24, 50, 0.5), (25, 75, 0.25), (26, 50, 0.75), (27, 25, 0.75), (28, 50, 0.5), (29, 25, 0.25), (30, 25, 0.5), (31, 75, 0.75), (32, 25, 0.75), (33, 75, 0.25), (34, 50, 0.5), (35, 50, 0.75), (36, 50, 0.25), (37, 50, 0.5), (38, 25, 0.75), (39, 25, 0.25), (40, 75, 0.5), (41, 25, 0.5), (42, 50, 0.5), (43, 75, 0.75), (44, 25, 0.75), (45, 25, 0.75), (46, 50, 0.5), (47, 25, 0.75), (48, 50, 0.25), (49, 75, 0.5)]",504.9349401137909,151.53248027332788,462.49998492951033
"[(0, 75, 0.5), (1, 50, 0.25), (2, 25, 0.75), (3, 50, 0.75), (4, 25, 0.75), (5, 25, 0.75), (6, 75, 0.5), (7, 50, 0.25), (8, 50, 0.75), (9, 75, 0.25), (10, 75, 0.75), (11, 75, 0.25), (12, 25, 0.25), (13, 50, 0.75), (14, 25, 0.75), (15, 75, 0.75), (16, 50, 0.75), (17, 75, 0.75), (18, 25, 0.5), (19, 25, 0.5), (20, 50, 0.75), (21, 75, 0.25), (22, 25, 0.75), (23, 75, 0.5), (24, 50, 0.75), (25, 50, 0.75), (26, 75, 0.5), (27, 50, 0.75), (28, 50, 0.75), (29, 25, 0.25), (30, 25, 0.5), (31, 25, 0.5), (32, 75, 0.25), (33, 50, 0.5), (34, 50, 0.25), (35, 50, 0.75), (36, 25, 0.75), (37, 75, 0.25), (38, 25, 0.25), (39, 25, 0.25), (40, 25, 0.25), (41, 50, 0.75), (42, 75, 0.75), (43, 25, 0.5), (44, 75, 0.5), (45, 75, 0.5), (46, 75, 0.5), (47, 25, 0.75), (48, 50, 0.25), (49, 75, 0.75)]",596.9284796544373,133.87881263287886,529.6874750483804
"[(0, 50, 0.25), (1, 25, 0.25), (2, 25, 0.25), (3, 75, 0.5), (4, 50, 0.25), (5, 50, 0.75), (6, 75, 0.5), (7, 50, 0.75), (8, 50, 0.5), (9, 75, 0.5), (10, 50, 0.25), (11, 50, 0.75), (12, 25, 0.25), (13, 50, 0.25), (14, 75, 0.25), (15, 75, 0.75), (16, 50, 0.5), (17, 25, 0.75), (18, 25, 0.5), (19, 25, 0.75), (20, 75, 0.5), (21, 25, 0.75), (22, 25, 0.5), (23, 75, 0.5), (24, 50, 0.25), (25, 25, 0.75), (26, 75, 0.5), (27, 50, 0.75), (28, 75, 0.75), (29, 50, 0.5), (30, 75, 0.5), (31, 50, 0.5), (32, 50, 0.25), (33, 50, 0.25), (34, 25, 0.25), (35, 75, 0.75), (36, 25, 0.25), (37, 50, 0.5), (38, 50, 0.75), (39, 50, 0.5), (40, 25, 0.5), (41, 25, 0.75), (42, 25, 0.25), (43, 50, 0.75), (44, 25, 0.25), (45, 75, 0.25), (46, 25, 0.75), (47, 75, 0.5), (48, 50, 0.5), (49, 50, 0.25)]",503.3869206536272,126.87229049851584,476.95310642024754
"[(0, 75, 0.5), (1, 75, 0.5), (2, 50, 0.75), (3, 50, 0.75), (4, 50, 0.75), (5, 50, 0.25), (6, 25, 0.25), (7, 75, 0.25), (8, 25, 0.75), (9, 50, 0.5), (10, 50, 0.5), (11, 75, 0.25), (12, 25, 0.75), (13, 50, 0.25), (14, 25, 0.25), (15, 75, 0.25), (16, 75, 0.25), (17, 25, 0.5), (18, 25, 0.5), (19, 25, 0.25), (20, 25, 0.25), (21, 75, 0.75), (22, 25, 0.25), (23, 75, 0.75), (24, 25, 0.5), (25, 25, 0.5), (26, 50, 0.25), (27, 50, 0.25), (28, 75, 0.5), (29, 25, 0.75), (30, 50, 0.5), (31, 25, 0.75), (32, 75, 0.75), (33, 25, 0.75), (34, 25, 0.25), (35, 25, 0.25), (36, 25, 0.75), (37, 75, 0.5), (38, 75, 0.75), (39, 75, 0.25), (40, 75, 0.25), (41, 25, 0.25), (42, 50, 0.75), (43, 75, 0.25), (44, 50, 0.25), (45, 25, 0.5), (46, 50, 0.75), (47, 75, 0.75), (48, 75, 0.25), (49, 75, 0.5)]",540.9134811664644,145.27170128732803,486.7187443522994
"[(0, 75, 0.75), (1, 25, 0.25), (2, 25, 0.25), (3, 25, 0.25), (4, 25, 0.5), (5, 25, 0.25), (6, 75, 0.25), (7, 75, 0.25), (8, 75, 0.5), (9, 50, 0.75), (10, 50, 0.5), (11, 25, 0.25), (12, 50, 0.25), (13, 75, 0.5), (14, 75, 0.5), (15, 25, 0.5), (16, 25, 0.25), (17, 50, 0.25), (18, 25, 0.5), (19, 25, 0.25), (20, 75, 0.25), (21, 50, 0.25), (22, 25, 0.75), (23, 50, 0.5), (24, 50, 0.5), (25, 25, 0.25), (26, 75, 0.25), (27, 25, 0.5), (28, 25, 0.75), (29, 75, 0.5), (30, 75, 0.5), (31, 75, 0.25), (32, 75, 0.75), (33, 25, 0.75), (34, 75, 0.25), (35, 75, 0.5), (36, 75, 0.5), (37, 75, 0.25), (38, 50, 0.75), (39, 75, 0.75), (40, 25, 0.75), (41, 25, 0.25), (42, 75, 0.25), (43, 50, 0.75), (44, 25, 0.75), (45, 50, 0.75), (46, 25, 0.5), (47, 75, 0.5), (48, 75, 0.75), (49, 50, 0.25)]",508.24826959429663,122.188559972815,445.7031128665356
"[(0, 25, 0.25), (1, 75, 0.75), (2, 25, 0.75), (3, 75, 0.5), (4, 75, 0.5), (5, 25, 0.25), (6, 50, 0.25), (7, 50, 0.25), (8, 25, 0.25), (9, 75, 0.5), (10, 75, 0.25), (11, 50, 0.75), (12, 50, 0.75), (13, 25, 0.5), (14, 25, 0.75), (15, 25, 0.5), (16, 50, 0.75), (17, 25, 0.25), (18, 75, 0.75), (19, 50, 0.25), (20, 50, 0.75), (21, 25, 0.75), (22, 50, 0.5), (23, 75, 0.25), (24, 25, 0.5), (25, 75, 0.5), (26, 75, 0.5), (27, 75, 0.5), (28, 75, 0.5), (29, 25, 0.25), (30, 50, 0.25), (31, 25, 0.5), (32, 75, 0.25), (33, 75, 0.75), (34, 25, 0.5), (35, 25, 0.5), (36, 25, 0.5), (37, 25, 0.75), (38, 75, 0.25), (39, 75, 0.25), (40, 75, 0.25), (41, 75, 0.25), (42, 50, 0.25), (43, 25, 0.25), (44, 75, 0.5), (45, 50, 0.25), (46, 25, 0.25), (47, 75, 0.5), (48, 50, 0.5), (49, 25, 0.25)]",484.7152134294297,124.755417822448,445.703100316458
"[(0, 75, 0.75), (1, 50, 0.75), (2, 25, 0.25), (3, 25, 0.75), (4, 50, 0.25), (5, 25, 0.25), (6, 50, 0.75), (7, 50, 0.5), (8, 25, 0.75), (9, 50, 0.25), (10, 75, 0.75), (11, 75, 0.25), (12, 50, 0.75), (13, 25, 0.75), (14, 25, 0.75), (15, 75, 0.75), (16, 50, 0.25), (17, 75, 0.5), (18, 25, 0.25), (19, 75, 0.5), (20, 75, 0.5), (21, 25, 0.5), (22, 25, 0.75), (23, 50, 0.75), (24, 50, 0.25), (25, 75, 0.75), (26, 75, 0.25), (27, 50, 0.75), (28, 75, 0.75), (29, 75, 0.5), (30, 25, 0.25), (31, 75, 0.5), (32, 50, 0.5), (33, 75, 0.25), (34, 50, 0.25), (35, 75, 0.25), (36, 25, 0.5), (37, 75, 0.5), (38, 25, 0.25), (39, 50, 0.75), (40, 25, 0.75), (41, 50, 0.25), (42, 25, 0.25), (43, 25, 0.5), (44, 25, 0.5), (45, 50, 0.5), (46, 75, 0.75), (47, 75, 0.75), (48, 50, 0.5), (49, 25, 0.25)]",596.9301478330065,149.9019129207848,528.5156125264064
"[(0, 25, 0.5), (1, 75, 0.5), (2, 25, 0.25), (3, 75, 0.25), (4, 75, 0.75), (5, 75, 0.75), (6, 50, 0.5), (7, 75, 0.5), (8, 25, 0.75), (9, 75, 0.75), (10, 75, 0.5), (11, 75, 0.5), (12, 50, 0.75), (13, 50, 0.5), (14, 75, 0.5), (15, 50, 0.75), (16, 75, 0.5), (17, 25, 0.5), (18, 50, 0.75), (19, 50, 0.5), (20, 50, 0.75), (21, 50, 0.75), (22, 50, 0.25), (23, 25, 0.25), (24, 25, 0.25), (25, 50, 0.25), (26, 75, 0.25), (27, 50, 0.5), (28, 75, 0.5), (29, 50, 0.25), (30, 25, 0.5), (31, 50, 0.5), (32, 75, 0.25), (33, 25, 0.75), (34, 50, 0.5), (35, 25, 0.5), (36, 75, 0.5), (37, 75, 0.5), (38, 25, 0.25), (39, 25, 0.75), (40, 25, 0.5), (41, 75, 0.75), (42, 50, 0.75), (43, 25, 0.5), (44, 50, 0.25), (45, 75, 0.75), (46, 25, 0.75), (47, 75, 0.25), (48, 50, 0.5), (49, 50, 0.5)]",550.1585108744582,146.68553741919686,523.8281202649273
"[(0, 50, 0.75), (1, 75, 0.5), (2, 50, 0.25), (3, 50, 0.25), (4, 25, 0.75), (5, 75, 0.25), (6, 25, 0.75), (7, 50, 0.5), (8, 50, 0.25), (9, 50, 0.25), (10, 75, 0.75), (11, 50, 0.5), (12, 25, 0.5), (13, 50, 0.75), (14, 75, 0.5), (15, 75, 0.75), (16, 25, 0.75), (17, 25, 0.5), (18, 25, 0.25), (19, 25, 0.5), (20, 75, 0.5), (21, 50, 0.5), (22, 25, 0.5), (23, 25, 0.75), (24, 75, 0.25), (25, 25, 0.75), (26, 50, 0.25), (27, 25, 0.75), (28, 75, 0.5), (29, 75, 0.75), (30, 25, 0.75), (31, 50, 0.25), (32, 50, 0.75), (33, 25, 0.25), (34, 50, 0.5), (35, 75, 0.25), (36, 75, 0.25), (37, 25, 0.25), (38, 50, 0.25), (39, 50, 0.5), (40, 25, 0.25), (41, 25, 0.75), (42, 50, 0.5), (43, 25, 0.75), (44, 50, 0.75), (45, 25, 0.75), (46, 50, 0.75), (47, 50, 0.75), (48, 25, 0.5), (49, 50, 0.75)]",507.0445103606896,134.05333149148473,450.3906176253808
"[(0, 25, 0.75), (1, 25, 0.75), (2, 25, 0.75), (3, 75, 0.75), (4, 75, 0.5), (5, 75, 0.5), (6, 75, 0.75), (7, 50, 0.25), (8, 50, 0.25), (9, 25, 0.75), (10, 75, 0.25), (11, 25, 0.5), (12, 75, 0.5), (13, 25, 0.75), (14, 75, 0.5), (15, 50, 0.75), (16, 25, 0.25), (17, 75, 0.25), (18, 50, 0.5), (19, 25, 0.75), (20, 75, 0.25), (21, 75, 0.25), (22, 25, 0.5), (23, 25, 0.75), (24, 25, 0.5), (25, 25, 0.75), (26, 50, 0.75), (27, 25, 0.5), (28, 25, 0.25), (29, 75, 0.25), (30, 25, 0.25), (31, 75, 0.75), (32, 75, 0.25), (33, 75, 0.25), (34, 50, 0.75), (35, 75, 0.5), (36, 25, 0.5), (37, 50, 0.25), (38, 25, 0.5), (39, 25, 0.75), (40, 75, 0.75), (41, 75, 0.5), (42, 50, 0.5), (43, 25, 0.75), (44, 25, 0.25), (45, 50, 0.25), (46, 25, 0.5), (47, 25, 0.25), (48, 25, 0.75), (49, 50, 0.25)]",494.3370577729887,124.56892374108496,433.9843707836113
"[(0, 25, 0.75), (1, 25, 0.25), (2, 25, 0.25), (3, 50, 0.5), (4, 25, 0.75), (5, 75, 0.25), (6, 50, 0.5), (7, 50, 0.5), (8, 50, 0.5), (9, 50, 0.75), (10, 75, 0.75), (11, 75, 0.25), (12, 50, 0.25), (13, 50, 0.75), (14, 50, 0.5), (15, 75, 0.25), (16, 25, 0.5), (17, 75, 0.5), (18, 25, 0.5), (19, 75, 0.5), (20, 25, 0.25), (21, 50, 0.25), (22, 75, 0.5), (23, 75, 0.25), (24, 75, 0.75), (25, 50, 0.25), (26, 50, 0.75), (27, 75, 0.5), (28, 25, 0.75), (29, 50, 0.25), (30, 25, 0.25), (31, 75, 0.75), (32, 25, 0.75), (33, 25, 0.75), (34, 75, 0.25), (35, 25, 0.75), (36, 25, 0.5), (37, 50, 0.25), (38, 75, 0.75), (39, 50, 0.75), (40, 25, 0.75), (41, 75, 0.75), (42, 25, 0.75), (43, 75, 0.75), (44, 75, 0.75), (45, 25, 0.25), (46, 25, 0.5), (47, 50, 0.5), (48, 50, 0.75), (49, 75, 0.75)]",611.036561867365,159.84743428588197,547.656238840554
"[(0, 25, 0.25), (1, 25, 0.75), (2, 50, 0.75), (3, 50, 0.5), (4, 75, 0.5), (5, 75, 0.5), (6, 25, 0.5), (7, 25, 0.25), (8, 50, 0.5), (9, 50, 0.5), (10, 25, 0.75), (11, 75, 0.25), (12, 75, 0.5), (13, 25, 0.75), (14, 25, 0.5), (15, 25, 0.75), (16, 25, 0.75), (17, 25, 0.25), (18, 25, 0.25), (19, 25, 0.75), (20, 50, 0.5), (21, 25, 0.5), (22, 25, 0.75), (23, 75, 0.75), (24, 25, 0.25), (25, 75, 0.25), (26, 25, 0.5), (27, 50, 0.75), (28, 75, 0.5), (29, 25, 0.25), (30, 50, 0.5), (31, 25, 0.5), (32, 75, 0.5), (33, 75, 0.5), (34, 75, 0.75), (35, 50, 0.25), (36, 25, 0.25), (37, 75, 0.5), (38, 75, 0.25), (39, 75, 0.5), (40, 25, 0.75), (41, 50, 0.5), (42, 75, 0.25), (43, 25, 0.5), (44, 75, 0.5), (45, 50, 0.75), (46, 75, 0.5), (47, 50, 0.75), (48, 50, 0.25), (49, 50, 0.5)]",461.47663831177454,126.81151624673429,447.656250143745
"[(0, 50, 0.5), (1, 75, 0.25), (2, 25, 0.75), (3, 75, 0.75), (4, 50, 0.75), (5, 50, 0.5), (6, 25, 0.25), (7, 75, 0.75), (8, 75, 0.75), (9, 50, 0.25), (10, 25, 0.75), (11, 75, 0.75), (12, 25, 0.25), (13, 75, 0.5), (14, 25, 0.25), (15, 75, 0.75), (16, 25, 0.25), (17, 50, 0.5), (18, 50, 0.5), (19, 50, 0.75), (20, 75, 0.5), (21, 75, 0.75), (22, 75, 0.75), (23, 50, 0.5), (24, 25, 0.5), (25, 25, 0.25), (26, 75, 0.75), (27, 50, 0.25), (28, 25, 0.25), (29, 25, 0.5), (30, 75, 0.5), (31, 75, 0.75), (32, 75, 0.25), (33, 25, 0.25), (34, 50, 0.75), (35, 75, 0.25), (36, 50, 0.5), (37, 75, 0.75), (38, 75, 0.25), (39, 50, 0.75), (40, 25, 0.75), (41, 75, 0.5), (42, 50, 0.5), (43, 75, 0.25), (44, 75, 0.25), (45, 25, 0.75), (46, 75, 0.5), (47, 50, 0.5), (48, 25, 0.75), (49, 25, 0.5)]",648.450289141014,168.52656397862802,560.5468694305301
"[(0, 50, 0.5), (1, 50, 0.25), (2, 25, 0.5), (3, 75, 0.5), (4, 50, 0.75), (5, 75, 0.5), (6, 75, 0.75), (7, 75, 0.25), (8, 75, 0.75), (9, 50, 0.5), (10, 25, 0.5), (11, 25, 0.25), (12, 25, 0.25), (13, 25, 0.5), (14, 25, 0.75), (15, 75, 0.25), (16, 25, 0.25), (17, 50, 0.5), (18, 50, 0.25), (19, 50, 0.75), (20, 25, 0.25), (21, 50, 0.25), (22, 75, 0.5), (23, 75, 0.25), (24, 50, 0.5), (25, 50, 0.25), (26, 75, 0.5), (27, 75, 0.25), (28, 50, 0.75), (29, 25, 0.25), (30, 50, 0.5), (31, 50, 0.25), (32, 25, 0.75), (33, 25, 0.25), (34, 75, 0.75), (35, 25, 0.5), (36, 50, 0.25), (37, 75, 0.75), (38, 75, 0.25), (39, 50, 0.5), (40, 75, 0.5), (41, 75, 0.25), (42, 75, 0.75), (43, 25, 0.5), (44, 75, 0.5), (45, 50, 0.25), (46, 25, 0.75), (47, 75, 0.25), (48, 25, 0.5), (49, 25, 0.75)]",522.2418150038118,156.6428755958493,480.0781014925897
"[(0, 75, 0.5), (1, 75, 0.5), (2, 50, 0.25), (3, 75, 0.5), (4, 50, 0.25), (5, 50, 0.5), (6, 75, 0.25), (7, 25, 0.25), (8, 25, 0.25), (9, 25, 0.25), (10, 75, 0.5), (11, 75, 0.25), (12, 50, 0.5), (13, 75, 0.5), (14, 50, 0.75), (15, 50, 0.25), (16, 50, 0.75), (17, 50, 0.5), (18, 25, 0.25), (19, 25, 0.5), (20, 50, 0.5), (21, 50, 0.25), (22, 75, 0.75), (23, 50, 0.25), (24, 25, 0.5), (25, 75, 0.25), (26, 75, 0.75), (27, 75, 0.75), (28, 25, 0.75), (29, 25, 0.25), (30, 75, 0.25), (31, 50, 0.5), (32, 25, 0.5), (33, 25, 0.5), (34, 75, 0.5), (35, 75, 0.75), (36, 25, 0.75), (37, 75, 0.5), (38, 75, 0.75), (39, 50, 0.5), (40, 50, 0.5), (41, 50, 0.25), (42, 75, 0.25), (43, 25, 0.25), (44, 75, 0.75), (45, 25, 0.25), (46, 50, 0.75), (47, 25, 0.25), (48, 75, 0.25), (49, 25, 0.5)]",545.5932652861977,143.0884471733429,490.6249830758905
"[(0, 25, 0.5), (1, 75, 0.75), (2, 50, 0.25), (3, 75, 0.5), (4, 25, 0.75), (5, 25, 0.75), (6, 75, 0.75), (7, 75, 0.25), (8, 25, 0.75), (9, 25, 0.75), (10, 75, 0.75), (11, 75, 0.75), (12, 25, 0.5), (13, 75, 0.75), (14, 75, 0.75), (15, 75, 0.5), (16, 50, 0.75), (17, 75, 0.25), (18, 75, 0.75), (19, 75, 0.5), (20, 50, 0.75), (21, 25, 0.5), (22, 50, 0.5), (23, 25, 0.25), (24, 50, 0.25), (25, 50, 0.25), (26, 50, 0.25), (27, 75, 0.5), (28, 50, 0.5), (29, 75, 0.25), (30, 25, 0.5), (31, 25, 0.75), (32, 75, 0.25), (33, 75, 0.75), (34, 50, 0.75), (35, 50, 0.75), (36, 25, 0.25), (37, 75, 0.25), (38, 25, 0.5), (39, 75, 0.5), (40, 50, 0.25), (41, 25, 0.5), (42, 25, 0.25), (43, 75, 0.25), (44, 75, 0.75), (45, 75, 0.75), (46, 75, 0.25), (47, 75, 0.5), (48, 75, 0.25), (49, 50, 0.75)]",657.8082226395138,142.98147183360237,576.5624671323542
"[(0, 75, 0.25), (1, 75, 0.25), (2, 50, 0.75), (3, 75, 0.75), (4, 75, 0.75), (5, 25, 0.25), (6, 25, 0.25), (7, 25, 0.25), (8, 50, 0.75), (9, 75, 0.75), (10, 75, 0.25), (11, 75, 0.5), (12, 75, 0.5), (13, 25, 0.5), (14, 50, 0.25), (15, 25, 0.75), (16, 50, 0.5), (17, 25, 0.5), (18, 50, 0.5), (19, 75, 0.5), (20, 75, 0.25), (21, 25, 0.25), (22, 50, 0.25), (23, 25, 0.25), (24, 50, 0.25), (25, 75, 0.75), (26, 75, 0.75), (27, 25, 0.5), (28, 25, 0.25), (29, 25, 0.75), (30, 25, 0.25), (31, 75, 0.75), (32, 75, 0.75), (33, 50, 0.5), (34, 25, 0.75), (35, 75, 0.75), (36, 25, 0.25), (37, 75, 0.75), (38, 50, 0.5), (39, 25, 0.5), (40, 25, 0.75), (41, 75, 0.25), (42, 75, 0.25), (43, 50, 0.5), (44, 50, 0.5), (45, 25, 0.75), (46, 50, 0.5), (47, 50, 0.75), (48, 75, 0.25), (49, 25, 0.25)]",610.016071882958,123.77562707037453,492.1874843969218
"[(0, 75, 0.5), (1, 50, 0.5), (2, 75, 0.5), (3, 50, 0.75), (4, 25, 0.75), (5, 50, 0.25), (6, 75, 0.75), (7, 25, 0.5), (8, 75, 0.25), (9, 75, 0.75), (10, 75, 0.25), (11, 25, 0.25), (12, 25, 0.25), (13, 25, 0.75), (14, 50, 0.5), (15, 25, 0.5), (16, 25, 0.5), (17, 50, 0.25), (18, 25, 0.75), (19, 50, 0.5), (20, 75, 0.5), (21, 50, 0.75), (22, 25, 0.25), (23, 75, 0.5), (24, 50, 0.25), (25, 50, 0.5), (26, 25, 0.5), (27, 50, 0.75), (28, 75, 0.75), (29, 75, 0.75), (30, 75, 0.25), (31, 50, 0.75), (32, 75, 0.75), (33, 75, 0.75), (34, 75, 0.25), (35, 25, 0.75), (36, 25, 0.5), (37, 50, 0.5), (38, 75, 0.25), (39, 50, 0.25), (40, 75, 0.25), (41, 25, 0.25), (42, 75, 0.25), (43, 75, 0.25), (44, 50, 0.5), (45, 50, 0.75), (46, 50, 0.5), (47, 50, 0.75), (48, 75, 0.5), (49, 75, 0.25)]",573.6915670394769,122.93856488098255,511.32811371891904
"[(0, 75, 0.75), (1, 75, 0.5), (2, 50, 0.25), (3, 50, 0.75), (4, 75, 0.25), (5, 75, 0.25), (6, 75, 0.75), (7, 25, 0.5), (8, 25, 0.5), (9, 50, 0.25), (10, 50, 0.5), (11, 75, 0.75), (12, 50, 0.25), (13, 25, 0.75), (14, 75, 0.25), (15, 50, 0.75), (16, 25, 0.5), (17, 50, 0.75), (18, 50, 0.5), (19, 50, 0.75), (20, 75, 0.25), (21, 50, 0.5), (22, 75, 0.75), (23, 75, 0.5), (24, 25, 0.25), (25, 75, 0.25), (26, 50, 0.25), (27, 75, 0.75), (28, 25, 0.75), (29, 75, 0.5), (30, 25, 0.25), (31, 25, 0.25), (32, 75, 0.75), (33, 75, 0.25), (34, 25, 0.75), (35, 75, 0.25), (36, 75, 0.75), (37, 75, 0.75), (38, 75, 0.5), (39, 25, 0.5), (40, 50, 0.25), (41, 75, 0.25), (42, 75, 0.75), (43, 25, 0.25), (44, 50, 0.75), (45, 75, 0.75), (46, 75, 0.75), (47, 75, 0.25), (48, 50, 0.5), (49, 50, 0.75)]",690.4734047219812,141.35545928502594,569.9218657677649
"[(0, 75, 0.25), (1, 25, 0.75), (2, 25, 0.75), (3, 75, 0.25), (4, 75, 0.25), (5, 50, 0.5), (6, 75, 0.75), (7, 50, 0.25), (8, 75, 0.5), (9, 75, 0.25), (10, 75, 0.75), (11, 75, 0.75), (12, 75, 0.75), (13, 25, 0.25), (14, 25, 0.25), (15, 75, 0.5), (16, 50, 0.75), (17, 25, 0.25), (18, 75, 0.5), (19, 50, 0.75), (20, 25, 0.25), (21, 25, 0.5), (22, 50, 0.5), (23, 50, 0.5), (24, 75, 0.25), (25, 25, 0.25), (26, 25, 0.25), (27, 50, 0.75), (28, 75, 0.25), (29, 50, 0.75), (30, 25, 0.25), (31, 75, 0.5), (32, 75, 0.25), (33, 75, 0.5), (34, 25, 0.5), (35, 50, 0.25), (36, 50, 0.25), (37, 25, 0.75), (38, 25, 0.5), (39, 75, 0.25), (40, 25, 0.25), (41, 75, 0.5), (42, 25, 0.25), (43, 25, 0.25), (44, 75, 0.5), (45, 75, 0.25), (46, 75, 0.25), (47, 50, 0.75), (48, 25, 0.75), (49, 75, 0.25)]",517.4932993022667,126.78492150032864,442.57811997536186
"[(0, 25, 0.5), (1, 50, 0.25), (2, 50, 0.25), (3, 75, 0.25), (4, 75, 0.25), (5, 75, 0.25), (6, 75, 0.5), (7, 50, 0.75), (8, 75, 0.5), (9, 25, 0.5), (10, 25, 0.25), (11, 75, 0.5), (12, 25, 0.75), (13, 25, 0.25), (14, 50, 0.5), (15, 25, 0.75), (16, 75, 0.5), (17, 50, 0.25), (18, 50, 0.5), (19, 25, 0.25), (20, 50, 0.5), (21, 75, 0.25), (22, 50, 0.75), (23, 75, 0.5), (24, 25, 0.25), (25, 50, 0.25), (26, 50, 0.25), (27, 50, 0.25), (28, 50, 0.5), (29, 75, 0.5), (30, 25, 0.5), (31, 25, 0.25), (32, 25, 0.75), (33, 50, 0.25), (34, 25, 0.5), (35, 50, 0.75), (36, 75, 0.25), (37, 25, 0.75), (38, 25, 0.75), (39, 50, 0.75), (40, 75, 0.75), (41, 50, 0.75), (42, 75, 0.75), (43, 50, 0.5), (44, 25, 0.5), (45, 25, 0.5), (46, 75, 0.5), (47, 75, 0.75), (48, 25, 0.25), (49, 50, 0.5)]",494.1418499334637,128.90482892450336,445.7031034348026
"[(0, 50, 0.75), (1, 75, 0.25), (2, 25, 0.75), (3, 50, 0.5), (4, 25, 0.75), (5, 50, 0.75), (6, 50, 0.5), (7, 25, 0.5), (8, 25, 0.25), (9, 75, 0.25), (10, 75, 0.75), (11, 75, 0.75), (12, 25, 0.75), (13, 75, 0.5), (14, 75, 0.5), (15, 25, 0.5), (16, 50, 0.25), (17, 25, 0.5), (18, 75, 0.25), (19, 25, 0.5), (20, 50, 0.75), (21, 25, 0.75), (22, 25, 0.75), (23, 50, 0.5), (24, 25, 0.25), (25, 25, 0.5), (26, 50, 0.75), (27, 50, 0.75), (28, 75, 0.5), (29, 25, 0.75), (30, 50, 0.75), (31, 50, 0.5), (32, 25, 0.5), (33, 25, 0.75), (34, 75, 0.75), (35, 50, 0.75), (36, 25, 0.25), (37, 25, 0.5), (38, 50, 0.5), (39, 25, 0.25), (40, 75, 0.25), (41, 25, 0.5), (42, 75, 0.75), (43, 25, 0.5), (44, 75, 0.75), (45, 75, 0.75), (46, 75, 0.5), (47, 25, 0.25), (48, 50, 0.5), (49, 75, 0.75)]",606.3567786116404,143.4486629046742,513.6718680676328
