agents,solveGreedy,solveMILP,solveConicGibbsGreedyDynamic
"[(0, 25, 0.25), (1, 50, 0.5), (2, 25, 0.25), (3, 75, 0.25), (4, 50, 0.25), (5, 50, 0.5), (6, 50, 0.25), (7, 50, 0.5), (8, 75, 0.75), (9, 50, 0.75), (10, 50, 0.5), (11, 25, 0.25), (12, 75, 0.75), (13, 50, 0.25), (14, 25, 0.25), (15, 50, 0.75), (16, 75, 0.5), (17, 25, 0.5), (18, 50, 0.5), (19, 50, 0.75), (20, 50, 0.25), (21, 50, 0.25), (22, 50, 0.75), (23, 75, 0.75), (24, 50, 0.5), (25, 75, 0.75), (26, 25, 0.5), (27, 50, 0.25), (28, 50, 0.75), (29, 75, 0.5), (30, 25, 0.5), (31, 50, 0.75), (32, 50, 0.75), (33, 25, 0.25), (34, 75, 0.5), (35, 75, 0.75), (36, 50, 0.5), (37, 25, 0.25), (38, 75, 0.75), (39, 75, 0.5), (40, 75, 0.75), (41, 50, 0.25), (42, 50, 0.5), (43, 50, 0.5), (44, 50, 0.25), (45, 25, 0.75), (46, 75, 0.25), (47, 25, 0.75), (48, 25, 0.5), (49, 25, 0.25)]",353.9062249616968,392.9526808229236,
"[(0, 75, 0.75), (1, 25, 0.5), (2, 75, 0.75), (3, 75, 0.75), (4, 75, 0.75), (5, 50, 0.5), (6, 25, 0.75), (7, 25, 0.5), (8, 50, 0.25), (9, 75, 0.25), (10, 25, 0.75), (11, 50, 0.25), (12, 25, 0.75), (13, 75, 0.75), (14, 50, 0.25), (15, 25, 0.75), (16, 75, 0.25), (17, 25, 0.75), (18, 50, 0.25), (19, 50, 0.75), (20, 50, 0.75), (21, 25, 0.75), (22, 50, 0.75), (23, 75, 0.5), (24, 50, 0.25), (25, 25, 0.5), (26, 75, 0.25), (27, 50, 0.5), (28, 75, 0.5), (29, 50, 0.75), (30, 25, 0.25), (31, 75, 0.75), (32, 50, 0.75), (33, 50, 0.5), (34, 75, 0.75), (35, 50, 0.25), (36, 75, 0.25), (37, 50, 0.5), (38, 25, 0.75), (39, 75, 0.75), (40, 50, 0.5), (41, 25, 0.75), (42, 25, 0.5), (43, 50, 0.75), (44, 25, 0.25), (45, 75, 0.75), (46, 50, 0.25), (47, 50, 0.75), (48, 50, 0.25), (49, 50, 0.5)]",400.78123551225343,414.5137130021416,
"[(0, 75, 0.25), (1, 75, 0.5), (2, 25, 0.5), (3, 75, 0.5), (4, 25, 0.5), (5, 50, 0.25), (6, 25, 0.5), (7, 50, 0.75), (8, 75, 0.25), (9, 75, 0.25), (10, 75, 0.5), (11, 50, 0.75), (12, 25, 0.25), (13, 75, 0.75), (14, 25, 0.25), (15, 50, 0.5), (16, 75, 0.5), (17, 75, 0.75), (18, 50, 0.75), (19, 25, 0.75), (20, 50, 0.5), (21, 50, 0.5), (22, 75, 0.25), (23, 75, 0.75), (24, 50, 0.5), (25, 50, 0.5), (26, 25, 0.5), (27, 25, 0.5), (28, 25, 0.25), (29, 25, 0.75), (30, 25, 0.5), (31, 50, 0.25), (32, 50, 0.25), (33, 50, 0.25), (34, 50, 0.75), (35, 50, 0.5), (36, 25, 0.5), (37, 75, 0.5), (38, 25, 0.25), (39, 75, 0.5), (40, 75, 0.25), (41, 75, 0.25), (42, 50, 0.25), (43, 25, 0.25), (44, 50, 0.75), (45, 25, 0.25), (46, 75, 0.25), (47, 25, 0.25), (48, 25, 0.5), (49, 50, 0.75)]",289.45311365703355,316.5412595630036,
"[(0, 25, 0.25), (1, 50, 0.75), (2, 25, 0.25), (3, 25, 0.75), (4, 75, 0.25), (5, 25, 0.5), (6, 75, 0.25), (7, 50, 0.5), (8, 50, 0.75), (9, 50, 0.75), (10, 25, 0.25), (11, 25, 0.25), (12, 75, 0.5), (13, 50, 0.5), (14, 75, 0.25), (15, 75, 0.75), (16, 50, 0.25), (17, 50, 0.25), (18, 75, 0.75), (19, 75, 0.75), (20, 50, 0.25), (21, 50, 0.25), (22, 25, 0.25), (23, 75, 0.25), (24, 25, 0.25), (25, 50, 0.75), (26, 75, 0.75), (27, 25, 0.5), (28, 25, 0.25), (29, 50, 0.75), (30, 75, 0.25), (31, 75, 0.75), (32, 25, 0.5), (33, 50, 0.25), (34, 75, 0.25), (35, 25, 0.25), (36, 75, 0.25), (37, 50, 0.75), (38, 50, 0.5), (39, 75, 0.25), (40, 50, 0.5), (41, 50, 0.75), (42, 25, 0.75), (43, 50, 0.25), (44, 25, 0.5), (45, 75, 0.75), (46, 75, 0.5), (47, 25, 0.75), (48, 75, 0.75), (49, 75, 0.75)]",400.7812378946375,403.7421656506661,
"[(0, 25, 0.25), (1, 50, 0.75), (2, 50, 0.25), (3, 50, 0.25), (4, 25, 0.5), (5, 25, 0.25), (6, 75, 0.5), (7, 50, 0.75), (8, 50, 0.25), (9, 75, 0.5), (10, 75, 0.75), (11, 25, 0.5), (12, 50, 0.25), (13, 25, 0.5), (14, 50, 0.5), (15, 50, 0.5), (16, 50, 0.5), (17, 25, 0.75), (18, 75, 0.5), (19, 25, 0.75), (20, 75, 0.5), (21, 50, 0.5), (22, 50, 0.25), (23, 25, 0.75), (24, 25, 0.25), (25, 50, 0.25), (26, 50, 0.5), (27, 50, 0.25), (28, 50, 0.75), (29, 75, 0.75), (30, 50, 0.5), (31, 50, 0.25), (32, 25, 0.5), (33, 25, 0.75), (34, 50, 0.75), (35, 75, 0.25), (36, 25, 0.5), (37, 25, 0.5), (38, 50, 0.5), (39, 75, 0.25), (40, 50, 0.75), (41, 50, 0.5), (42, 75, 0.25), (43, 50, 0.5), (44, 25, 0.5), (45, 50, 0.75), (46, 50, 0.75), (47, 25, 0.5), (48, 75, 0.25), (49, 50, 0.5)]",285.937496389136,302.76691634473354,
"[(0, 50, 0.75), (1, 25, 0.75), (2, 25, 0.25), (3, 50, 0.75), (4, 25, 0.5), (5, 75, 0.75), (6, 50, 0.5), (7, 75, 0.75), (8, 75, 0.75), (9, 75, 0.25), (10, 50, 0.5), (11, 75, 0.25), (12, 25, 0.5), (13, 75, 0.25), (14, 75, 0.75), (15, 75, 0.75), (16, 75, 0.25), (17, 25, 0.5), (18, 75, 0.25), (19, 25, 0.75), (20, 75, 0.75), (21, 50, 0.25), (22, 50, 0.75), (23, 75, 0.25), (24, 50, 0.25), (25, 25, 0.75), (26, 25, 0.25), (27, 25, 0.5), (28, 75, 0.5), (29, 75, 0.25), (30, 25, 0.5), (31, 25, 0.5), (32, 25, 0.25), (33, 50, 0.25), (34, 75, 0.75), (35, 50, 0.25), (36, 50, 0.25), (37, 25, 0.5), (38, 75, 0.75), (39, 75, 0.75), (40, 50, 0.75), (41, 50, 0.75), (42, 75, 0.25), (43, 75, 0.25), (44, 75, 0.75), (45, 25, 0.5), (46, 25, 0.5), (47, 50, 0.25), (48, 75, 0.25), (49, 50, 0.5)]",394.9218488217577,424.799311233525,
"[(0, 75, 0.5), (1, 75, 0.5), (2, 75, 0.25), (3, 25, 0.5), (4, 25, 0.75), (5, 25, 0.75), (6, 75, 0.75), (7, 50, 0.5), (8, 50, 0.5), (9, 75, 0.25), (10, 25, 0.5), (11, 25, 0.5), (12, 50, 0.75), (13, 25, 0.5), (14, 50, 0.75), (15, 50, 0.25), (16, 25, 0.75), (17, 75, 0.5), (18, 75, 0.75), (19, 25, 0.5), (20, 50, 0.25), (21, 50, 0.25), (22, 25, 0.5), (23, 25, 0.75), (24, 50, 0.25), (25, 75, 0.5), (26, 75, 0.5), (27, 50, 0.75), (28, 75, 0.25), (29, 25, 0.75), (30, 25, 0.75), (31, 50, 0.75), (32, 25, 0.5), (33, 25, 0.5), (34, 50, 0.25), (35, 75, 0.25), (36, 75, 0.5), (37, 50, 0.25), (38, 50, 0.25), (39, 75, 0.25), (40, 50, 0.25), (41, 25, 0.75), (42, 25, 0.5), (43, 75, 0.5), (44, 25, 0.5), (45, 50, 0.25), (46, 50, 0.25), (47, 75, 0.75), (48, 75, 0.5), (49, 75, 0.5)]",270.70311780252933,297.6725226447386,
"[(0, 75, 0.75), (1, 75, 0.25), (2, 75, 0.25), (3, 25, 0.5), (4, 50, 0.25), (5, 75, 0.25), (6, 75, 0.25), (7, 75, 0.25), (8, 75, 0.5), (9, 50, 0.5), (10, 25, 0.5), (11, 75, 0.25), (12, 25, 0.75), (13, 50, 0.5), (14, 25, 0.75), (15, 75, 0.25), (16, 25, 0.5), (17, 25, 0.25), (18, 50, 0.75), (19, 25, 0.25), (20, 75, 0.5), (21, 75, 0.5), (22, 25, 0.5), (23, 25, 0.25), (24, 75, 0.75), (25, 75, 0.25), (26, 25, 0.5), (27, 50, 0.5), (28, 25, 0.25), (29, 50, 0.5), (30, 50, 0.5), (31, 75, 0.75), (32, 75, 0.25), (33, 75, 0.25), (34, 75, 0.25), (35, 50, 0.5), (36, 25, 0.25), (37, 25, 0.75), (38, 50, 0.5), (39, 75, 0.25), (40, 75, 0.5), (41, 50, 0.25), (42, 75, 0.25), (43, 25, 0.25), (44, 25, 0.75), (45, 50, 0.5), (46, 25, 0.25), (47, 50, 0.5), (48, 25, 0.25), (49, 25, 0.75)]",248.43746071992845,269.7312920587545,
"[(0, 50, 0.25), (1, 50, 0.75), (2, 75, 0.75), (3, 75, 0.5), (4, 50, 0.5), (5, 50, 0.75), (6, 50, 0.25), (7, 25, 0.5), (8, 75, 0.5), (9, 75, 0.25), (10, 50, 0.75), (11, 75, 0.5), (12, 75, 0.75), (13, 75, 0.5), (14, 25, 0.25), (15, 75, 0.25), (16, 50, 0.5), (17, 75, 0.75), (18, 50, 0.5), (19, 25, 0.5), (20, 25, 0.25), (21, 50, 0.75), (22, 50, 0.5), (23, 25, 0.5), (24, 75, 0.25), (25, 25, 0.25), (26, 50, 0.5), (27, 75, 0.75), (28, 25, 0.5), (29, 50, 0.75), (30, 25, 0.25), (31, 50, 0.75), (32, 25, 0.75), (33, 50, 0.25), (34, 50, 0.25), (35, 75, 0.75), (36, 25, 0.75), (37, 75, 0.5), (38, 75, 0.5), (39, 50, 0.75), (40, 50, 0.75), (41, 25, 0.75), (42, 50, 0.75), (43, 75, 0.75), (44, 75, 0.5), (45, 50, 0.5), (46, 25, 0.75), (47, 75, 0.5), (48, 50, 0.5), (49, 75, 0.5)]",362.1093637424109,382.6850200678495,
"[(0, 75, 0.25), (1, 50, 0.5), (2, 25, 0.25), (3, 75, 0.25), (4, 75, 0.5), (5, 75, 0.75), (6, 50, 0.5), (7, 50, 0.75), (8, 50, 0.5), (9, 75, 0.5), (10, 25, 0.5), (11, 50, 0.25), (12, 50, 0.75), (13, 75, 0.5), (14, 75, 0.75), (15, 75, 0.25), (16, 75, 0.5), (17, 50, 0.25), (18, 50, 0.75), (19, 25, 0.75), (20, 25, 0.25), (21, 50, 0.25), (22, 25, 0.25), (23, 75, 0.5), (24, 75, 0.5), (25, 50, 0.5), (26, 50, 0.25), (27, 25, 0.75), (28, 25, 0.75), (29, 25, 0.5), (30, 75, 0.25), (31, 75, 0.25), (32, 25, 0.5), (33, 75, 0.25), (34, 50, 0.25), (35, 50, 0.25), (36, 75, 0.75), (37, 75, 0.25), (38, 25, 0.5), (39, 25, 0.25), (40, 50, 0.5), (41, 25, 0.5), (42, 75, 0.75), (43, 50, 0.25), (44, 50, 0.5), (45, 75, 0.25), (46, 25, 0.25), (47, 25, 0.25), (48, 75, 0.25), (49, 50, 0.25)]",270.7030996149298,311.44686056854295,
"[(0, 50, 0.5), (1, 25, 0.5), (2, 50, 0.5), (3, 25, 0.5), (4, 50, 0.75), (5, 75, 0.25), (6, 25, 0.25), (7, 50, 0.5), (8, 25, 0.5), (9, 75, 0.5), (10, 50, 0.75), (11, 25, 0.25), (12, 25, 0.75), (13, 50, 0.75), (14, 25, 0.5), (15, 75, 0.75), (16, 50, 0.75), (17, 75, 0.25), (18, 50, 0.5), (19, 25, 0.75), (20, 25, 0.5), (21, 25, 0.25), (22, 25, 0.75), (23, 50, 0.75), (24, 75, 0.5), (25, 50, 0.5), (26, 50, 0.5), (27, 50, 0.25), (28, 25, 0.5), (29, 75, 0.25), (30, 25, 0.25), (31, 50, 0.25), (32, 75, 0.5), (33, 75, 0.25), (34, 50, 0.75), (35, 25, 0.5), (36, 50, 0.75), (37, 50, 0.5), (38, 75, 0.25), (39, 75, 0.5), (40, 50, 0.75), (41, 25, 0.75), (42, 50, 0.75), (43, 25, 0.75), (44, 25, 0.75), (45, 75, 0.25), (46, 25, 0.75), (47, 75, 0.5), (48, 25, 0.75), (49, 75, 0.75)]",304.6874920076496,319.3176049354301,
"[(0, 25, 0.75), (1, 75, 0.25), (2, 50, 0.75), (3, 50, 0.25), (4, 75, 0.5), (5, 25, 0.75), (6, 75, 0.75), (7, 75, 0.75), (8, 75, 0.5), (9, 75, 0.75), (10, 50, 0.75), (11, 75, 0.25), (12, 50, 0.25), (13, 25, 0.25), (14, 50, 0.75), (15, 75, 0.25), (16, 75, 0.25), (17, 75, 0.75), (18, 25, 0.75), (19, 25, 0.5), (20, 75, 0.25), (21, 25, 0.25), (22, 50, 0.25), (23, 50, 0.75), (24, 25, 0.75), (25, 25, 0.5), (26, 50, 0.25), (27, 75, 0.25), (28, 75, 0.5), (29, 75, 0.75), (30, 25, 0.25), (31, 75, 0.75), (32, 25, 0.5), (33, 25, 0.5), (34, 75, 0.5), (35, 75, 0.75), (36, 75, 0.75), (37, 25, 0.5), (38, 25, 0.5), (39, 25, 0.5), (40, 50, 0.5), (41, 50, 0.5), (42, 50, 0.75), (43, 25, 0.75), (44, 50, 0.75), (45, 75, 0.25), (46, 25, 0.5), (47, 50, 0.75), (48, 25, 0.25), (49, 25, 0.5)]",400.78124239149327,403.7421656506874,
"[(0, 50, 0.25), (1, 50, 0.5), (2, 25, 0.25), (3, 75, 0.25), (4, 75, 0.5), (5, 25, 0.25), (6, 50, 0.25), (7, 25, 0.75), (8, 25, 0.25), (9, 50, 0.25), (10, 75, 0.25), (11, 50, 0.75), (12, 25, 0.5), (13, 25, 0.75), (14, 50, 0.25), (15, 50, 0.75), (16, 25, 0.25), (17, 25, 0.75), (18, 25, 0.75), (19, 75, 0.25), (20, 25, 0.5), (21, 50, 0.25), (22, 75, 0.75), (23, 25, 0.25), (24, 75, 0.25), (25, 25, 0.5), (26, 50, 0.75), (27, 50, 0.5), (28, 25, 0.5), (29, 25, 0.25), (30, 75, 0.75), (31, 75, 0.75), (32, 50, 0.25), (33, 75, 0.75), (34, 25, 0.75), (35, 25, 0.75), (36, 75, 0.25), (37, 75, 0.5), (38, 75, 0.25), (39, 75, 0.5), (40, 50, 0.25), (41, 25, 0.5), (42, 25, 0.25), (43, 50, 0.5), (44, 25, 0.75), (45, 75, 0.5), (46, 25, 0.5), (47, 25, 0.25), (48, 50, 0.75), (49, 75, 0.75)]",299.9999934835575,344.33489709628657,
"[(0, 25, 0.25), (1, 50, 0.5), (2, 25, 0.75), (3, 25, 0.25), (4, 25, 0.5), (5, 50, 0.5), (6, 75, 0.75), (7, 50, 0.75), (8, 50, 0.5), (9, 75, 0.25), (10, 25, 0.5), (11, 25, 0.25), (12, 75, 0.25), (13, 50, 0.75), (14, 50, 0.25), (15, 50, 0.75), (16, 25, 0.25), (17, 50, 0.25), (18, 50, 0.25), (19, 25, 0.25), (20, 75, 0.75), (21, 75, 0.75), (22, 75, 0.75), (23, 75, 0.75), (24, 50, 0.25), (25, 75, 0.25), (26, 25, 0.75), (27, 25, 0.25), (28, 25, 0.5), (29, 50, 0.25), (30, 50, 0.25), (31, 75, 0.5), (32, 25, 0.5), (33, 75, 0.5), (34, 25, 0.25), (35, 25, 0.5), (36, 25, 0.25), (37, 75, 0.75), (38, 50, 0.25), (39, 25, 0.5), (40, 75, 0.25), (41, 50, 0.5), (42, 25, 0.5), (43, 75, 0.5), (44, 75, 0.5), (45, 50, 0.25), (46, 75, 0.75), (47, 50, 0.5), (48, 25, 0.75), (49, 75, 0.5)]",328.12499514716984,381.92479376351656,
"[(0, 75, 0.5), (1, 75, 0.25), (2, 75, 0.75), (3, 25, 0.25), (4, 75, 0.75), (5, 75, 0.5), (6, 75, 0.25), (7, 75, 0.5), (8, 75, 0.5), (9, 75, 0.25), (10, 50, 0.5), (11, 50, 0.5), (12, 25, 0.75), (13, 25, 0.25), (14, 75, 0.25), (15, 75, 0.5), (16, 50, 0.25), (17, 75, 0.25), (18, 50, 0.75), (19, 75, 0.25), (20, 50, 0.75), (21, 25, 0.5), (22, 75, 0.5), (23, 50, 0.75), (24, 50, 0.5), (25, 25, 0.5), (26, 75, 0.25), (27, 75, 0.25), (28, 25, 0.75), (29, 75, 0.75), (30, 25, 0.25), (31, 25, 0.5), (32, 50, 0.5), (33, 50, 0.75), (34, 50, 0.75), (35, 50, 0.25), (36, 75, 0.75), (37, 50, 0.5), (38, 50, 0.75), (39, 50, 0.75), (40, 50, 0.75), (41, 25, 0.75), (42, 75, 0.5), (43, 50, 0.75), (44, 25, 0.5), (45, 25, 0.5), (46, 50, 0.25), (47, 25, 0.75), (48, 50, 0.5), (49, 25, 0.5)]",305.85936445046485,360.6201012922549,
"[(0, 50, 0.75), (1, 25, 0.25), (2, 25, 0.5), (3, 50, 0.5), (4, 50, 0.25), (5, 25, 0.5), (6, 50, 0.5), (7, 25, 0.5), (8, 25, 0.75), (9, 50, 0.25), (10, 25, 0.75), (11, 50, 0.75), (12, 75, 0.25), (13, 75, 0.75), (14, 75, 0.5), (15, 50, 0.75), (16, 25, 0.5), (17, 75, 0.5), (18, 25, 0.5), (19, 50, 0.5), (20, 25, 0.5), (21, 25, 0.25), (22, 75, 0.25), (23, 75, 0.25), (24, 50, 0.75), (25, 50, 0.25), (26, 75, 0.25), (27, 75, 0.75), (28, 50, 0.5), (29, 50, 0.25), (30, 25, 0.25), (31, 50, 0.25), (32, 50, 0.75), (33, 25, 0.75), (34, 25, 0.5), (35, 25, 0.25), (36, 75, 0.75), (37, 25, 0.5), (38, 75, 0.75), (39, 50, 0.5), (40, 75, 0.25), (41, 25, 0.25), (42, 25, 0.75), (43, 25, 0.5), (44, 25, 0.25), (45, 75, 0.75), (46, 25, 0.75), (47, 25, 0.5), (48, 50, 0.75), (49, 75, 0.25)]",336.3281177905453,360.88558565699793,
"[(0, 75, 0.25), (1, 25, 0.5), (2, 50, 0.75), (3, 50, 0.75), (4, 50, 0.5), (5, 75, 0.25), (6, 75, 0.75), (7, 50, 0.5), (8, 25, 0.5), (9, 50, 0.5), (10, 50, 0.25), (11, 25, 0.75), (12, 50, 0.75), (13, 25, 0.5), (14, 75, 0.75), (15, 75, 0.75), (16, 25, 0.5), (17, 75, 0.25), (18, 50, 0.25), (19, 25, 0.5), (20, 50, 0.25), (21, 75, 0.5), (22, 75, 0.5), (23, 75, 0.5), (24, 75, 0.5), (25, 25, 0.75), (26, 50, 0.5), (27, 75, 0.5), (28, 50, 0.5), (29, 25, 0.25), (30, 25, 0.75), (31, 75, 0.5), (32, 75, 0.75), (33, 25, 0.75), (34, 75, 0.5), (35, 75, 0.25), (36, 75, 0.75), (37, 50, 0.75), (38, 25, 0.75), (39, 50, 0.5), (40, 75, 0.5), (41, 25, 0.5), (42, 75, 0.75), (43, 25, 0.5), (44, 75, 0.25), (45, 25, 0.25), (46, 25, 0.5), (47, 75, 0.25), (48, 75, 0.25), (49, 25, 0.5)]",317.5781240919034,368.1504505452463,
"[(0, 50, 0.75), (1, 75, 0.25), (2, 25, 0.75), (3, 50, 0.75), (4, 25, 0.5), (5, 75, 0.5), (6, 75, 0.25), (7, 50, 0.75), (8, 75, 0.75), (9, 25, 0.25), (10, 50, 0.75), (11, 25, 0.75), (12, 25, 0.25), (13, 50, 0.5), (14, 25, 0.75), (15, 25, 0.5), (16, 25, 0.75), (17, 25, 0.25), (18, 75, 0.5), (19, 75, 0.25), (20, 75, 0.5), (21, 50, 0.5), (22, 75, 0.5), (23, 25, 0.75), (24, 75, 0.5), (25, 25, 0.75), (26, 25, 0.75), (27, 50, 0.5), (28, 25, 0.25), (29, 75, 0.25), (30, 25, 0.75), (31, 75, 0.25), (32, 75, 0.75), (33, 75, 0.75), (34, 75, 0.25), (35, 25, 0.75), (36, 50, 0.5), (37, 50, 0.25), (38, 50, 0.75), (39, 25, 0.75), (40, 50, 0.25), (41, 50, 0.75), (42, 25, 0.75), (43, 25, 0.5), (44, 75, 0.75), (45, 50, 0.25), (46, 75, 0.75), (47, 50, 0.5), (48, 25, 0.25), (49, 25, 0.25)]",336.3281197816032,360.8855856569981,
"[(0, 75, 0.25), (1, 50, 0.25), (2, 50, 0.5), (3, 25, 0.25), (4, 25, 0.5), (5, 25, 0.25), (6, 75, 0.75), (7, 75, 0.25), (8, 25, 0.75), (9, 50, 0.75), (10, 75, 0.75), (11, 50, 0.5), (12, 50, 0.25), (13, 50, 0.25), (14, 75, 0.75), (15, 50, 0.5), (16, 50, 0.25), (17, 75, 0.5), (18, 25, 0.75), (19, 50, 0.75), (20, 25, 0.75), (21, 75, 0.25), (22, 25, 0.75), (23, 50, 0.75), (24, 50, 0.25), (25, 25, 0.25), (26, 25, 0.25), (27, 50, 0.75), (28, 75, 0.75), (29, 50, 0.5), (30, 75, 0.25), (31, 25, 0.75), (32, 75, 0.5), (33, 50, 0.75), (34, 75, 0.5), (35, 50, 0.25), (36, 50, 0.75), (37, 25, 0.25), (38, 75, 0.75), (39, 25, 0.5), (40, 75, 0.5), (41, 50, 0.75), (42, 25, 0.5), (43, 25, 0.5), (44, 75, 0.75), (45, 25, 0.25), (46, 75, 0.25), (47, 50, 0.5), (48, 75, 0.25), (49, 25, 0.5)]",353.90621026894905,382.1631959951525,
"[(0, 25, 0.25), (1, 75, 0.75), (2, 75, 0.75), (3, 75, 0.25), (4, 75, 0.5), (5, 50, 0.25), (6, 50, 0.5), (7, 50, 0.5), (8, 50, 0.75), (9, 25, 0.25), (10, 25, 0.25), (11, 75, 0.25), (12, 25, 0.5), (13, 50, 0.75), (14, 25, 0.25), (15, 50, 0.75), (16, 75, 0.5), (17, 25, 0.75), (18, 50, 0.25), (19, 50, 0.75), (20, 25, 0.5), (21, 25, 0.5), (22, 50, 0.75), (23, 75, 0.25), (24, 75, 0.75), (25, 50, 0.25), (26, 25, 0.75), (27, 75, 0.25), (28, 25, 0.25), (29, 75, 0.5), (30, 25, 0.75), (31, 50, 0.25), (32, 75, 0.25), (33, 50, 0.75), (34, 75, 0.75), (35, 75, 0.5), (36, 75, 0.75), (37, 25, 0.5), (38, 50, 0.25), (39, 50, 0.75), (40, 50, 0.75), (41, 50, 0.5), (42, 75, 0.5), (43, 75, 0.5), (44, 75, 0.5), (45, 50, 0.5), (46, 75, 0.25), (47, 50, 0.25), (48, 50, 0.75), (49, 50, 0.75)]",332.8124885172232,372.3994218364612,
"[(0, 25, 0.25), (1, 75, 0.75), (2, 50, 0.75), (3, 25, 0.5), (4, 25, 0.5), (5, 50, 0.25), (6, 75, 0.75), (7, 25, 0.25), (8, 25, 0.5), (9, 50, 0.25), (10, 75, 0.25), (11, 50, 0.25), (12, 75, 0.75), (13, 75, 0.75), (14, 25, 0.75), (15, 75, 0.5), (16, 75, 0.75), (17, 25, 0.5), (18, 75, 0.5), (19, 50, 0.25), (20, 25, 0.5), (21, 50, 0.25), (22, 50, 0.5), (23, 75, 0.25), (24, 25, 0.25), (25, 50, 0.25), (26, 50, 0.25), (27, 50, 0.25), (28, 50, 0.75), (29, 25, 0.75), (30, 75, 0.25), (31, 75, 0.25), (32, 75, 0.25), (33, 50, 0.75), (34, 50, 0.75), (35, 75, 0.75), (36, 50, 0.5), (37, 50, 0.75), (38, 75, 0.5), (39, 25, 0.75), (40, 50, 0.25), (41, 50, 0.25), (42, 25, 0.75), (43, 50, 0.25), (44, 50, 0.75), (45, 25, 0.5), (46, 75, 0.5), (47, 50, 0.5), (48, 25, 0.25), (49, 50, 0.25)]",336.32811944558733,381.65930939877376,
"[(0, 25, 0.5), (1, 75, 0.75), (2, 25, 0.5), (3, 25, 0.25), (4, 25, 0.75), (5, 75, 0.5), (6, 50, 0.5), (7, 25, 0.75), (8, 75, 0.25), (9, 75, 0.75), (10, 50, 0.75), (11, 75, 0.5), (12, 75, 0.5), (13, 50, 0.5), (14, 75, 0.75), (15, 25, 0.5), (16, 25, 0.25), (17, 75, 0.5), (18, 25, 0.25), (19, 75, 0.5), (20, 25, 0.5), (21, 25, 0.75), (22, 75, 0.75), (23, 25, 0.25), (24, 50, 0.75), (25, 50, 0.5), (26, 25, 0.25), (27, 25, 0.5), (28, 75, 0.5), (29, 75, 0.75), (30, 50, 0.75), (31, 50, 0.5), (32, 50, 0.75), (33, 25, 0.75), (34, 25, 0.25), (35, 75, 0.25), (36, 25, 0.25), (37, 75, 0.25), (38, 75, 0.75), (39, 75, 0.75), (40, 50, 0.5), (41, 25, 0.5), (42, 75, 0.5), (43, 75, 0.5), (44, 25, 0.25), (45, 50, 0.5), (46, 75, 0.75), (47, 75, 0.25), (48, 75, 0.5), (49, 50, 0.25)]",357.4218595123327,403.2024041016734,
"[(0, 25, 0.5), (1, 75, 0.5), (2, 75, 0.25), (3, 75, 0.25), (4, 25, 0.5), (5, 50, 0.75), (6, 50, 0.25), (7, 25, 0.75), (8, 75, 0.25), (9, 50, 0.25), (10, 75, 0.5), (11, 50, 0.5), (12, 50, 0.25), (13, 50, 0.5), (14, 75, 0.5), (15, 25, 0.5), (16, 25, 0.75), (17, 50, 0.75), (18, 25, 0.75), (19, 25, 0.25), (20, 75, 0.75), (21, 75, 0.5), (22, 75, 0.25), (23, 50, 0.75), (24, 50, 0.25), (25, 50, 0.5), (26, 75, 0.75), (27, 50, 0.75), (28, 75, 0.25), (29, 25, 0.25), (30, 50, 0.25), (31, 25, 0.75), (32, 50, 0.25), (33, 75, 0.25), (34, 25, 0.75), (35, 25, 0.5), (36, 75, 0.5), (37, 50, 0.5), (38, 50, 0.5), (39, 75, 0.5), (40, 50, 0.25), (41, 75, 0.25), (42, 75, 0.25), (43, 75, 0.5), (44, 75, 0.75), (45, 25, 0.5), (46, 50, 0.5), (47, 50, 0.5), (48, 75, 0.25), (49, 75, 0.25)]",270.7031183191485,297.67251735027173,
"[(0, 25, 0.5), (1, 25, 0.25), (2, 25, 0.25), (3, 25, 0.25), (4, 50, 0.5), (5, 50, 0.75), (6, 50, 0.25), (7, 50, 0.25), (8, 75, 0.5), (9, 50, 0.25), (10, 75, 0.5), (11, 25, 0.25), (12, 25, 0.75), (13, 25, 0.5), (14, 75, 0.75), (15, 50, 0.75), (16, 25, 0.5), (17, 50, 0.5), (18, 25, 0.25), (19, 25, 0.5), (20, 25, 0.75), (21, 50, 0.5), (22, 50, 0.5), (23, 25, 0.25), (24, 50, 0.75), (25, 50, 0.5), (26, 75, 0.75), (27, 25, 0.25), (28, 50, 0.25), (29, 50, 0.25), (30, 25, 0.25), (31, 50, 0.75), (32, 50, 0.25), (33, 25, 0.25), (34, 25, 0.75), (35, 50, 0.75), (36, 50, 0.75), (37, 75, 0.25), (38, 25, 0.5), (39, 75, 0.25), (40, 75, 0.25), (41, 50, 0.5), (42, 25, 0.5), (43, 25, 0.25), (44, 25, 0.75), (45, 75, 0.75), (46, 50, 0.25), (47, 75, 0.5), (48, 50, 0.5), (49, 75, 0.75)]",289.45312157128546,340.35681301196104,
